0,841
0.2,841
0.4,841
0.6,841
0.8,0
1,58
1.2,58
1.4,0
1.6,0
1.8,0
2,0
2.2,0
2.4,0
2.6,8
2.8,10
3,11
3.2,21
3.4,29
3.6,31
3.8,33
4,36
4.2,38
4.4,40
4.6,40
4.8,42
5,44
5.2,46
5.4,48
5.6,52
5.8,56
6,58
6.2,58
6.4,58
6.6,58
6.8,58
7,78
7.2,84
7.4,86
7.6,87
7.8,87
8,87
8.2,91
8.4,95
8.6,101
8.8,103
9,105
9.2,113
9.4,119
9.6,123
9.8,129
10,136
10.2,140
10.4,144
10.6,148
10.8,152
11,158
11.2,158
11.4,162
11.6,166
11.8,166
12,170
12.2,172
12.4,172
12.6,172
12.8,172
13,168
13.2,164
13.4,164
13.6,160
13.8,158
14,158
14.2,151
14.4,151
14.6,149
14.8,147
15,143
15.2,141
15.4,139
15.6,135
15.8,133
16,131
16.2,129
16.4,123
16.6,121
16.8,121
17,117
17.2,115
17.4,111
17.6,107
17.8,103
18,101
18.2,95
18.4,92
18.6,86
18.8,80
19,78
19.2,74
19.4,66
19.6,58
19.8,58
20,58
20.2,58
20.4,58
20.6,58
20.8,58
21,58
21.2,50
21.4,48
21.6,46
21.8,44
22,44
22.2,42
22.4,40
22.6,38
22.8,38
23,36
23.2,34
23.4,32
23.6,32
23.8,30
24,30
24.2,29
24.4,29
24.6,29
24.8,29
25,29
25.2,29
25.4,29
25.6,29
25.8,29
26,29
26.2,29
26.4,25
26.6,17
26.8,13
27,9
27.2,7
27.4,5
27.6,7
27.8,10
28,10
28.2,13
28.4,17
28.6,19
28.8,19
29,19
29.2,23
29.4,25
29.6,23
29.8,23
30,21
30.2,19
30.4,21
30.6,22
30.8,28
31,30
31.2,30
31.4,35
31.6,37
31.8,43
32,48
32.2,52
32.4,58
32.6,61
32.8,65
33,78
33.2,85
33.4,93
33.6,99
33.8,103
34,104
34.2,106
34.4,104
34.6,106
34.8,109
35,95
35.2,95
35.4,90
35.6,72
35.8,54
36,56
36.2,29
36.4,29
36.6,15
36.8,21
37,25
37.2,32
37.4,44
37.6,55
37.8,59
38,73
38.2,77
38.4,85
38.6,93
38.8,99
39,106
39.2,112
39.4,118
39.6,122
39.8,128
40,128
40.2,132
40.4,138
40.6,138
40.8,138
41,138
41.2,138
41.4,138
41.6,138
41.8,138
42,138
42.2,138
42.4,138
42.6,138
42.8,138
43,138
43.2,138
43.4,139
43.6,141
43.8,141
44,143
44.2,143
44.4,143
44.6,147
44.8,149
45,151
45.2,156
45.4,158
45.6,164
45.8,169
46,171
46.2,174
46.4,179
46.6,187
46.8,194
47,201
47.2,206
47.4,210
47.6,220
47.8,225
48,232
48.2,252
48.4,246
48.6,241
48.8,242
49,239
49.2,235
49.4,220
49.6,211
49.8,199
50,182
50.2,167
50.4,151
50.6,130
50.8,114
51,95
51.2,59
51.4,42
51.6,18
51.8,27
52,41
52.2,56
52.4,77
52.6,89
52.8,99
53,121
53.2,132
53.4,142
53.6,154
53.8,158
54,165
54.2,169
54.4,175
54.6,179
54.8,187
55,191
55.2,196
55.4,202
55.6,202
55.8,204
56,206
56.2,208
56.4,212
56.6,213
56.8,213
57,215
57.2,215
57.4,217
57.6,217
57.8,217
58,217
58.2,215
58.4,215
58.6,215
58.8,215
59,215
59.2,215
59.4,215
59.6,215
59.8,215
60,215
60.2,213
60.4,213
60.6,211
60.8,211
61,209
61.2,209
61.4,207
61.6,205
61.8,203
62,203
62.2,203
62.4,201
62.6,197
62.8,196
63,196
63.2,192
63.4,190
63.6,186
63.8,186
64,183
64.2,183
64.4,179
64.6,179
64.8,177
65,171
65.2,170
65.4,170
65.6,170
65.8,171
66,169
66.2,164
66.4,156
66.6,146
66.8,142
67,130
67.2,114
67.4,102
67.6,94
67.8,94
68,84
68.2,86
68.4,80
68.6,76
68.8,70
69,66
69.2,58
69.4,52
69.6,44
69.8,38
70,34
70.2,32
70.4,28
70.6,32
70.8,36
71,42
71.2,45
71.4,50
71.6,58
71.8,57
72,59
72.2,59
72.4,57
72.6,57
72.8,57
73,59
73.2,57
73.4,61
73.6,63
73.8,65
74,65
74.2,65
74.4,63
74.6,65
74.8,69
75,71
75.2,77
75.4,77
75.6,77
75.8,82
76,84
76.2,88
76.4,90
76.6,90
76.8,91
77,97
77.2,99
77.4,101
77.6,102
77.8,102
78,106
78.2,114
78.4,118
78.6,130
78.8,140
79,150
79.2,162
79.4,178
79.6,192
79.8,202
80,204
80.2,208
80.4,208
80.6,209
80.8,213
81,215
81.2,217
81.4,215
81.6,215
81.8,213
82,215
82.2,215
82.4,211
82.6,209
82.8,207
83,205
83.2,205
83.4,205
83.6,196
83.8,196
84,192
84.2,186
84.4,180
84.6,178
84.8,172
85,168
85.2,164
85.4,158
85.6,158
85.8,152
86,147
86.2,143
86.4,141
86.6,139
86.8,135
87,131
87.2,125
87.4,121
87.6,115
87.8,107
88,103
88.2,99
88.4,90
88.6,82
88.8,76
89,66
89.2,58
89.4,58
89.6,58
89.8,49
90,29
90.2,29
90.4,29
90.6,29
90.8,29
91,23
91.2,17
91.4,13
91.6,17
91.8,21
92,21
92.2,19
92.4,17
92.6,17
92.8,19
93,17
93.2,19
93.4,19
93.6,19
93.8,21
94,21
94.2,23
94.4,28
94.6,32
94.8,34
95,40
95.2,48
95.4,58
95.6,58
95.8,58
96,82
96.2,87
96.4,87
96.6,97
96.8,107
97,115
97.2,126
97.4,132
97.6,138
97.8,144
98,152
98.2,162
98.4,170
98.6,183
98.8,191
99,199
99.2,207
99.4,213
99.6,219
99.8,225
100,233
