0,0
0.2,0.025238
0.4,0.018441
0.6,0.0088903
0.8,0.012473
1,0.018319
1.2,0.01979
1.4,0.020979
1.6,0.022888
1.8,0.024616
2,0.024972
2.2,0.027434
2.4,0.028089
2.6,0.027629
2.8,0.028216
3,0.029249
3.2,0.029783
3.4,0.03052
3.6,0.031389
3.8,0.032356
4,0.033031
4.2,0.033453
4.4,0.034889
4.6,0.035728
4.8,0.035992
5,0.035733
5.2,0.037176
5.4,0.035395
5.6,0.036424
5.8,0.03649
6,0.03762
6.2,0.037054
6.4,0.036385
6.6,0.0377
6.8,0.036469
7,0.037773
7.2,0.037326
7.4,0.036766
7.6,0.037778
7.8,0.036566
8,0.035991
8.2,0.035256
8.4,0.036596
8.6,0.034947
8.8,0.035384
9,0.034395
9.2,0.034937
9.4,0.033725
9.6,0.034227
9.8,0.034099
10,0.034493
10.2,0.03417
10.4,0.03335
10.6,0.035908
10.8,0.034624
11,0.033444
11.2,0.034758
11.4,0.033803
11.6,0.035353
11.8,0.034565
12,0.035725
12.2,0.034655
12.4,0.037596
12.6,0.035746
12.8,0.038598
13,0.038203
13.2,0.037832
13.4,0.0384
13.6,0.03782
13.8,0.038898
14,0.039131
14.2,0.038437
14.4,0.039187
14.6,0.038869
14.8,0.039517
15,0.039533
15.2,0.039193
15.4,0.039511
15.6,0.038526
15.8,0.039523
16,0.038095
16.2,0.039109
16.4,0.039169
16.6,0.039137
16.8,0.040557
17,0.038184
17.2,0.039946
17.4,0.039828
17.6,0.041093
17.8,0.041075
18,0.03968
18.2,0.041968
18.4,0.041624
18.6,0.040921
18.8,0.041659
19,0.041928
19.2,0.042619
19.4,0.042394
19.6,0.041334
19.8,0.041783
20,0.040873
20.2,0.039986
20.4,0.040276
20.6,0.040797
20.8,0.040672
21,0.040282
21.2,0.039291
21.4,0.03979
21.6,0.041444
21.8,0.040415
22,0.04256
22.2,0.041099
22.4,0.042175
22.6,0.040831
22.8,0.04298
23,0.042482
23.2,0.042618
23.4,0.041788
23.6,0.043003
23.8,0.043453
24,0.043246
24.2,0.043476
24.4,0.042005
24.6,0.044288
24.8,0.043042
25,0.043602
25.2,0.042735
25.4,0.042469
25.6,0.044478
25.8,0.044483
26,0.045157
26.2,0.04593
26.4,0.044904
26.6,0.045212
26.8,0.045332
27,0.046705
27.2,0.045281
27.4,0.046182
27.6,0.045689
27.8,0.044365
28,0.043331
28.2,0.044259
28.4,0.045211
28.6,0.041281
28.8,0.042116
29,0.043405
29.2,0.043692
29.4,0.043256
29.6,0.043211
29.8,0.043741
30,0.04346
30.2,0.042222
30.4,0.042069
30.6,0.043187
30.8,0.041892
31,0.042799
31.2,0.042278
31.4,0.041291
31.6,0.041541
31.8,0.042311
32,0.043054
32.2,0.042538
32.4,0.041652
32.6,0.04171
32.8,0.04309
33,0.042333
33.2,0.044308
33.4,0.043809
33.6,0.044111
33.8,0.044726
34,0.046264
34.2,0.04458
34.4,0.046322
34.6,0.045187
34.8,0.048244
35,0.046821
35.2,0.048702
35.4,0.047188
35.6,0.048021
35.8,0.046194
36,0.04715
36.2,0.046951
36.4,0.047222
36.6,0.048823
36.8,0.046609
37,0.047136
37.2,0.0472
37.4,0.048181
37.6,0.048275
37.8,0.047898
38,0.048119
38.2,0.047008
38.4,0.048741
38.6,0.047936
38.8,0.0483
39,0.047324
39.2,0.048287
39.4,0.047612
39.6,0.046446
39.8,0.047696
40,0.046835
40.2,0.046919
40.4,0.047197
40.6,0.048539
40.8,0.047046
41,0.048563
41.2,0.049762
41.4,0.049493
41.6,0.049306
41.8,0.049772
42,0.051142
42.2,0.051448
42.4,0.050938
42.6,0.050875
42.8,0.052551
43,0.051776
43.2,0.052731
43.4,0.052618
43.6,0.054672
43.8,0.053911
44,0.05581
44.2,0.055321
44.4,0.056076
44.6,0.056242
44.8,0.057641
45,0.057187
45.2,0.057704
45.4,0.057225
45.6,0.05838
45.8,0.0574
46,0.057406
46.2,0.056484
46.4,0.056935
46.6,0.055587
46.8,0.057948
47,0.055803
47.2,0.053932
47.4,0.055328
47.6,0.053316
47.8,0.053324
48,0.054014
48.2,0.052698
48.4,0.050208
48.6,0.050527
48.8,0.048725
49,0.049409
49.2,0.04627
49.4,0.047534
49.6,0.045005
49.8,0.045055
50,0.043329
50.2,0.043633
50.4,0.042429
50.6,0.043571
50.8,0.044028
51,0.043158
51.2,0.042841
51.4,0.042401
51.6,0.043862
51.8,0.042307
52,0.04251
52.2,0.042703
52.4,0.04138
52.6,0.042006
52.8,0.042484
53,0.044026
53.2,0.043946
53.4,0.043991
53.6,0.043843
