0,0.046
0.2,0.094431
0.4,0.31697
0.6,0.76407
0.8,1.006
1,0.98851
1.2,0.9573
1.4,0.97343
1.6,1.0018
1.8,1.019
2,1.0304
2.2,1.0433
2.4,1.0552
2.6,1.0632
2.8,1.0671
3,1.072
3.2,1.0812
3.4,1.0869
3.6,1.0906
3.8,1.092
4,1.0931
4.2,1.096
4.4,1.098
4.6,1.0971
4.8,1.0974
5,1.1
5.2,1.0997
5.4,1.0993
5.6,1.0983
5.8,1.0988
6,1.1003
6.2,1.1013
6.4,1.1029
6.6,1.1029
6.8,1.1022
7,1.1012
7.2,1.101
7.4,1.1
7.6,1.0988
7.8,1.0988
8,1.0993
8.2,1.099
8.4,1.0988
8.6,1.1008
8.8,1.1011
9,1.1001
9.2,1.0995
9.4,1.1001
9.6,1.1011
9.8,1.1023
10,1.1025
10.2,1.101
10.4,1.0999
10.6,1.101
10.8,1.1008
11,1.1013
11.2,1.0999
11.4,1.1002
11.6,1.1004
11.8,1.0993
12,1.1005
12.2,1.1024
12.4,1.1029
12.6,1.1011
12.8,1.0986
