0,0
0.2,0.0039135
0.4,0
0.6,0
0.8,0
1,0
1.2,0
1.4,0
1.6,0
1.8,0
2,0.0074158
2.2,0
2.4,0
2.6,0
2.8,0
3,0.027199
3.2,0
3.4,0.0010852
3.6,0.0076673
3.8,0.02356
4,0.03188
4.2,0.034718
4.4,0.013027
4.6,0.0071605
4.8,0.013996
5,0.0052229
5.2,0
5.4,0.00041818
5.6,0
5.8,0.0062156
6,0
6.2,0.01068
6.4,0.019047
6.6,0
6.8,0
7,0
7.2,0
7.4,0
7.6,0
7.8,0
8,0
8.2,0
8.4,0
8.6,0
8.8,0.017332
9,0.050473
9.2,0.043346
9.4,0.059657
9.6,0.055338
9.8,0.053443
10,0.038006
10.2,0.029595
10.4,0.05937
10.6,0.016879
10.8,0.026102
11,0.034145
11.2,0.035958
11.4,0.039552
11.6,0.018826
11.8,0.052193
12,0.046383
12.2,0.063676
12.4,0.03106
12.6,0.028191
12.8,0.014063
13,0
13.2,0.0085893
13.4,0
13.6,0.010595
13.8,0.0076884
14,0
14.2,0.008457
14.4,0.0041308
14.6,0.0033987
14.8,0
15,0.0028209
15.2,0.00099226
15.4,0.0013883
15.6,0.0078532
15.8,0
16,0.020811
16.2,0.016765
16.4,0.0096943
16.6,0.013156
16.8,0.011312
17,0.031413
17.2,0.048617
17.4,0.031
17.6,0.0083085
17.8,0.00088296
18,0.0025155
18.2,0
18.4,0
18.6,0
18.8,0.017472
19,0.0038747
19.2,0
19.4,0
19.6,0
19.8,0
20,0
20.2,0
20.4,0
20.6,0
20.8,0.9049
21,0.099702
21.2,0.055455
21.4,0
21.6,0
21.8,0
22,0
22.2,0
22.4,0
22.6,0
22.8,0
23,0
23.2,0
23.4,0
23.6,0
23.8,0
24,0
24.2,0.0043013
24.4,0.017839
24.6,0
24.8,0.0037596
25,0.00055429
25.2,0.044902
25.4,0.044728
25.6,0.031811
25.8,0.031175
26,0
26.2,0
26.4,0
26.6,0.0016841
26.8,0
27,0
27.2,0
27.4,0
27.6,0
27.8,0
28,0
28.2,0
28.4,0
28.6,0.00077944
28.8,0.049274
29,0.035241
29.2,0.019982
29.4,0.016156
29.6,0.016156
29.8,0
30,0
30.2,0
30.4,0.01607
30.6,0.0030239
30.8,0.0056508
31,0
31.2,0
31.4,0
31.6,0.032377
31.8,0.03867
32,0.033566
32.2,0.027639
32.4,0.03692
32.6,0.043199
32.8,0.046765
33,0.067856
33.2,0
33.4,0
33.6,0.018852
33.8,0.068197
34,0.059288
34.2,0.085359
34.4,0.11616
34.6,0.096595
34.8,0.045351
35,0.038966
35.2,0.012523
35.4,0.020694
35.6,0.022689
35.8,0.028064
36,0.030286
36.2,0.031528
36.4,0.035937
36.6,0.0093722
36.8,0.017905
37,0.024457
37.2,0.030827
37.4,0.013034
37.6,0.021575
37.8,0.026059
38,0.0055971
38.2,0.026794
38.4,0.0076684
38.6,0
38.8,0
39,0
39.2,0
39.4,0
39.6,0.0036353
39.8,0
40,0
40.2,0.017531
40.4,0.034995
40.6,0.022603
40.8,0.029427
41,0.042075
41.2,0.026338
41.4,0.027145
41.6,0.043678
