0,0
0.2,0.0042303
0.4,0
0.6,0
0.8,0
1,0
1.2,0
1.4,0
1.6,0
1.8,0
2,0
2.2,0
2.4,0
2.6,0.011561
2.8,0.03113
3,0.050724
3.2,0.023073
3.4,0.036673
3.6,0.012033
3.8,0.014809
4,0.011273
4.2,0
4.4,0
4.6,0
4.8,0
5,0
5.2,0
5.4,0
5.6,0
5.8,0
6,0
6.2,0.0029066
6.4,0.012212
6.6,0.00021883
6.8,0.010882
7,0
7.2,0
7.4,0
7.6,0
7.8,0
8,0
8.2,0
8.4,0
8.6,0
8.8,0
9,0.0043748
9.2,0
9.4,0.019549
9.6,0.010541
9.8,0.018518
10,0.010075
10.2,0.016531
10.4,0.035133
10.6,0
10.8,0.020043
11,0.006839
11.2,0.029551
11.4,0.026466
11.6,0.010727
11.8,0.051609
12,0.037476
12.2,0.066776
12.4,0.024278
12.6,0.058609
12.8,0.00090937
13,0
13.2,0
13.4,0
13.6,0
13.8,0
14,0
14.2,0.0081009
14.4,0.0045012
14.6,0.00473
14.8,0
15,0.0087302
15.2,0
15.4,0
15.6,0.011767
15.8,0
16,0.022231
16.2,0.0084243
16.4,0.006584
16.6,0.01232
16.8,0.016544
17,0.04363
17.2,0.057908
17.4,0.035705
17.6,0.018309
17.8,0.012975
18,0.010609
18.2,0
18.4,0
18.6,0
18.8,0.024083
19,0
19.2,0
19.4,0
19.6,0
19.8,0
20,0
20.2,0
20.4,0
20.6,0
20.8,0.016155
21,0.022552
21.2,0.064583
21.4,0.052044
21.6,0.0079973
21.8,0.042862
22,0.016061
22.2,0.00464
22.4,0.0033484
22.6,0.014402
22.8,0
23,0
23.2,0
23.4,0.030482
23.6,0.01096
23.8,0.0083443
24,0.015926
24.2,0.019424
24.4,0.026084
24.6,0
24.8,0
25,0
25.2,0.034283
25.4,0.032124
25.6,0.032714
25.8,0.053095
26,0.033383
26.2,0.020588
26.4,0.0036742
26.6,0
26.8,0
27,0
27.2,0
27.4,0
27.6,0
27.8,0
28,0
28.2,0
28.4,0
28.6,0.040069
28.8,0.063414
29,0.018215
29.2,0.020722
29.4,0.028875
29.6,0.0016538
29.8,0
30,0
30.2,0
